	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
3290	Meixian-Liu-2007-201-146-1	Meixian	Liu-2007-201-146	a m ⁵³ + p u ³³	yuet1238	1233	NIGHT	305	
3291	Meixian-Liu-2007-201-146-1	Meixian	Liu-2007-201-146	a m ⁵³ + p u ³³	yuet1238	1233	NIGHT	306	
3292	Meixian-Liu-2007-201-147-1	Meixian	Liu-2007-201-147	m i ³³ + p a ³³	yuet1238	1220	TAIL	308	
3293	Meixian-Liu-2007-201-147-1	Meixian	Liu-2007-201-147	m i ³³ + p a ³³	yuet1238	1220	TAIL	309	
3294	Meixian-Liu-2007-201-148-1	Meixian	Liu-2007-201-148	pʰ i ⁵³	yuet1238	1586	SMELL (PERCEIVE)	77	
3295	Meixian-Liu-2007-201-149-1	Meixian	Liu-2007-201-149	ŋ ai ¹¹	yuet1238	1209	I	315	
3296	Meixian-Liu-2007-201-15-1	Meixian	Liu-2007-201-15	i t ⁵ + k a p ¹	yuet1238	1257	WING	404	
3297	Meixian-Liu-2007-201-15-1	Meixian	Liu-2007-201-15	i t ⁵ + k a p ¹	yuet1238	1257	WING	76	
3298	Meixian-Liu-2007-201-150-1	Meixian	Liu-2007-201-150	ŋ ai ¹¹ + t e n ³³ + ŋ i n ¹¹	yuet1238	1212	WE	315	
3299	Meixian-Liu-2007-201-150-1	Meixian	Liu-2007-201-150	ŋ ai ¹¹ + t e n ³³ + ŋ i n ¹¹	yuet1238	1212	WE	235	
3300	Meixian-Liu-2007-201-150-1	Meixian	Liu-2007-201-150	ŋ ai ¹¹ + t e n ³³ + ŋ i n ¹¹	yuet1238	1212	WE	38	
3301	Meixian-Liu-2007-201-151-1	Meixian	Liu-2007-201-151	n̩ ³¹	yuet1238	493	FIVE	324	
3302	Meixian-Liu-2007-201-152-1	Meixian	Liu-2007-201-152	m u ŋ ¹¹ + s a ³³	yuet1238	249	FOG	330	
3303	Meixian-Liu-2007-201-152-1	Meixian	Liu-2007-201-152	m u ŋ ¹¹ + s a ³³	yuet1238	249	FOG	331	
3306	Meixian-Liu-2007-201-154-1	Meixian	Liu-2007-201-154	s e ³¹	yuet1238	1453	WASH	346	
3308	Meixian-Liu-2007-201-156-1	Meixian	Liu-2007-201-156	s e ⁵³	yuet1238	1246	SMALL	348	
3309	Meixian-Liu-2007-201-157-1	Meixian	Liu-2007-201-157	s j au ⁵³	yuet1238	1355	LAUGH	350	
3310	Meixian-Liu-2007-201-158-1	Meixian	Liu-2007-201-158	s i m ³³	yuet1238	1223	HEART	352	
3311	Meixian-Liu-2007-201-158-2	Meixian	Liu-2007-201-158	s i m ³³ + tsʰ o ŋ ⁵³	yuet1238	1223	HEART	352	
3312	Meixian-Liu-2007-201-158-2	Meixian	Liu-2007-201-158	s i m ³³ + tsʰ o ŋ ⁵³	yuet1238	1223	HEART	353	
3313	Meixian-Liu-2007-201-159-1	Meixian	Liu-2007-201-159	s i n ³³	yuet1238	1231	NEW	355	
3314	Meixian-Liu-2007-201-16-1	Meixian	Liu-2007-201-16	tsʰ u ŋ ¹¹	yuet1238	1219	WORM	159	
3315	Meixian-Liu-2007-201-160-1	Meixian	Liu-2007-201-160	s e n ³³ + n e ⁰	yuet1238	1430	STAR	356	
3316	Meixian-Liu-2007-201-160-1	Meixian	Liu-2007-201-160	s e n ³³ + n e ⁰	yuet1238	1430	STAR	259	
3317	Meixian-Liu-2007-201-161-1	Meixian	Liu-2007-201-161	s j e t ¹	yuet1238	784	SNOW	358	
3318	Meixian-Liu-2007-201-162-1	Meixian	Liu-2007-201-162	ç j a t ¹	yuet1238	946	BLOOD	359	
3319	Meixian-Liu-2007-201-163-1	Meixian	Liu-2007-201-163	a p ¹	yuet1238	1414	SQUEEZE	360	
3320	Meixian-Liu-2007-201-164-1	Meixian	Liu-2007-201-164	ŋ a ¹¹ + tsʰ ɿ ³¹	yuet1238	1380	TOOTH	363	
3321	Meixian-Liu-2007-201-164-1	Meixian	Liu-2007-201-164	ŋ a ¹¹ + tsʰ ɿ ³¹	yuet1238	1380	TOOTH	364	
3322	Meixian-Liu-2007-201-165-1	Meixian	Liu-2007-201-165	j a n ³³	yuet1238	778	SMOKE (EXHAUST)	366	
3323	Meixian-Liu-2007-201-166-1	Meixian	Liu-2007-201-166	j a m ¹¹	yuet1238	1274	SALT	367	
3324	Meixian-Liu-2007-201-167-1	Meixian	Liu-2007-201-167	ŋ j a n ³¹ + ts u ³³	yuet1238	1248	EYE	369	
3325	Meixian-Liu-2007-201-167-1	Meixian	Liu-2007-201-167	ŋ j a n ³¹ + ts u ³³	yuet1238	1248	EYE	373	
3326	Meixian-Liu-2007-201-168-1	Meixian	Liu-2007-201-168	ŋ a t ¹	yuet1238	1403	BITE	379	
3327	Meixian-Liu-2007-201-169-1	Meixian	Liu-2007-201-169	j a p ⁵ + p e ⁰	yuet1238	628	LEAF	380	
3328	Meixian-Liu-2007-201-169-1	Meixian	Liu-2007-201-169	j a p ⁵ + p e ⁰	yuet1238	628	LEAF	784	
3329	Meixian-Liu-2007-201-17-1	Meixian	Liu-2007-201-17	pʰ a ŋ ³³	yuet1238	175	BLOW (OF WIND)	751	
3330	Meixian-Liu-2007-201-170-1	Meixian	Liu-2007-201-170	i t ¹	yuet1238	1493	ONE	381	
3331	Meixian-Liu-2007-201-171-1	Meixian	Liu-2007-201-171	i n ³³ + v i ¹¹	yuet1238	1157	BECAUSE	383	
3332	Meixian-Liu-2007-201-171-1	Meixian	Liu-2007-201-171	i n ³³ + v i ¹¹	yuet1238	1157	BECAUSE	384	
3333	Meixian-Liu-2007-201-172-1	Meixian	Liu-2007-201-172	s e ³¹ + s ə n ³³ + n e ⁰	yuet1238	1439	SWIM	346	
3334	Meixian-Liu-2007-201-172-1	Meixian	Liu-2007-201-172	s e ³¹ + s ə n ³³ + n e ⁰	yuet1238	1439	SWIM	75	
3335	Meixian-Liu-2007-201-172-1	Meixian	Liu-2007-201-172	s e ³¹ + s ə n ³³ + n e ⁰	yuet1238	1439	SWIM	804	
3336	Meixian-Liu-2007-201-173-1	Meixian	Liu-2007-201-173	j u ⁵³ + pʰ j e n ⁵³	yuet1238	1019	RIGHT	395	
3337	Meixian-Liu-2007-201-173-1	Meixian	Liu-2007-201-173	j u ⁵³ + pʰ j e n ⁵³	yuet1238	1019	RIGHT	400	
3338	Meixian-Liu-2007-201-174-1	Meixian	Liu-2007-201-174	n n̩ ¹¹	yuet1238	227	FISH	402	
3339	Meixian-Liu-2007-201-175-1	Meixian	Liu-2007-201-175	i ³³ + m au ³³	yuet1238	1201	FEATHER	403	
3340	Meixian-Liu-2007-201-175-1	Meixian	Liu-2007-201-175	i ³³ + m au ³³	yuet1238	1201	FEATHER	263	
3343	Meixian-Liu-2007-201-178-1	Meixian	Liu-2007-201-178	j a n ³¹	yuet1238	1406	FAR	409	
3346	Meixian-Liu-2007-201-18-1	Meixian	Liu-2007-201-18	tsʰ ɿ ⁵³	yuet1238	1434	STAB	557	
3347	Meixian-Liu-2007-201-180-1	Meixian	Liu-2007-201-180	j u n ¹¹	yuet1238	1489	CLOUD	414	
3348	Meixian-Liu-2007-201-181-1	Meixian	Liu-2007-201-181	h oi ⁵³	yuet1238	1460	IN	416	
3349	Meixian-Liu-2007-201-182-1	Meixian	Liu-2007-201-182	m e ⁵³	yuet1238	1230	DIRTY	753	
3350	Meixian-Liu-2007-201-183-1	Meixian	Liu-2007-201-183	ŋ j o ŋ ⁵³ + p a n ³³	yuet1238	1239	HOW	450	
3351	Meixian-Liu-2007-201-183-1	Meixian	Liu-2007-201-183	ŋ j o ŋ ⁵³ + p a n ³³	yuet1238	1239	HOW	451	
3352	Meixian-Liu-2007-201-184-1	Meixian	Liu-2007-201-184	h a p ⁵	yuet1238	1267	NARROW	456	
3353	Meixian-Liu-2007-201-185-1	Meixian	Liu-2007-201-185	kʰ i ³³	yuet1238	1442	STAND	460	
3354	Meixian-Liu-2007-201-186-1	Meixian	Liu-2007-201-186	l au ³¹ + k u ŋ ³³	yuet1238	1200	HUSBAND	27	
3355	Meixian-Liu-2007-201-186-1	Meixian	Liu-2007-201-186	l au ³¹ + k u ŋ ³³	yuet1238	1200	HUSBAND	80	
3356	Meixian-Liu-2007-201-187-1	Meixian	Liu-2007-201-187	e ³¹	yuet1238	1214	THIS	478	
3357	Meixian-Liu-2007-201-188-1	Meixian	Liu-2007-201-188	e ³¹ + j e ⁰	yuet1238	136	HERE	478	
3358	Meixian-Liu-2007-201-188-1	Meixian	Liu-2007-201-188	e ³¹ + j e ⁰	yuet1238	136	HERE	779	
3359	Meixian-Liu-2007-201-189-1	Meixian	Liu-2007-201-189	t i ³³ + t e t ¹	yuet1238	1410	KNOW (SOMETHING)	494	
3360	Meixian-Liu-2007-201-189-1	Meixian	Liu-2007-201-189	t i ³³ + t e t ¹	yuet1238	1410	KNOW (SOMETHING)	256	
3362	Meixian-Liu-2007-201-190-1	Meixian	Liu-2007-201-190	j u ¹¹	yuet1238	323	FAT (ORGANIC SUBSTANCE)	506	
3363	Meixian-Liu-2007-201-191-1	Meixian	Liu-2007-201-191	tsʰ ə t ⁵	yuet1238	1404	STRAIGHT	512	
3364	Meixian-Liu-2007-201-192-1	Meixian	Liu-2007-201-192	k w a ³³ + ts u ŋ ³¹	yuet1238	1573	SWELL	770	
3365	Meixian-Liu-2007-201-192-1	Meixian	Liu-2007-201-192	k w a ³³ + ts u ŋ ³¹	yuet1238	1573	SWELL	513	
3366	Meixian-Liu-2007-201-193-1	Meixian	Liu-2007-201-193	ts u ŋ ³¹ + ŋ e ⁰	yuet1238	714	SEED	515	
3367	Meixian-Liu-2007-201-193-1	Meixian	Liu-2007-201-193	ts u ŋ ³¹ + ŋ e ⁰	yuet1238	714	SEED	442	
3368	Meixian-Liu-2007-201-194-1	Meixian	Liu-2007-201-194	tsʰ u ŋ ⁵³	yuet1238	1210	HEAVY	517	
3369	Meixian-Liu-2007-201-195-1	Meixian	Liu-2007-201-195	ts a ³³	yuet1238	1436	SCRATCH	518	
3370	Meixian-Liu-2007-201-195-2	Meixian	Liu-2007-201-195	ts o k ¹¹	yuet1238	1436	SCRATCH	521	
3372	Meixian-Liu-2007-201-197-1	Meixian	Liu-2007-201-197	ts o n ³¹	yuet1238	1444	TURN AROUND	529	
3373	Meixian-Liu-2007-201-198-1	Meixian	Liu-2007-201-198	h i n ¹¹	yuet1238	1443	WALK	532	
3374	Meixian-Liu-2007-201-199-1	Meixian	Liu-2007-201-199	ts oi ⁵³	yuet1238	674	MOUTH	147	
3375	Meixian-Liu-2007-201-2-1	Meixian	Liu-2007-201-2	p oi ⁵³	yuet1238	1291	BACK	72	
3376	Meixian-Liu-2007-201-20-1	Meixian	Liu-2007-201-20	t a ³¹ + k au ³³ + e ⁰	yuet1238	1423	FIGHT	115	
3377	Meixian-Liu-2007-201-20-1	Meixian	Liu-2007-201-20	t a ³¹ + k au ³³ + e ⁰	yuet1238	1423	FIGHT	571	
3378	Meixian-Liu-2007-201-20-1	Meixian	Liu-2007-201-20	t a ³¹ + k au ³³ + e ⁰	yuet1238	1423	FIGHT	770	
3379	Meixian-Liu-2007-201-200-1	Meixian	Liu-2007-201-200	ts o ³¹ + p j e n ³³ + n e ⁰	yuet1238	244	LEFT	534	
3380	Meixian-Liu-2007-201-200-1	Meixian	Liu-2007-201-200	ts o ³¹ + p j e n ³³ + n e ⁰	yuet1238	244	LEFT	396	
3381	Meixian-Liu-2007-201-200-1	Meixian	Liu-2007-201-200	ts o ³¹ + p j e n ³³ + n e ⁰	yuet1238	244	LEFT	781	
3382	Meixian-Liu-2007-201-201-1	Meixian	Liu-2007-201-201	tsʰ o ³³	yuet1238	1416	SIT	536	
3383	Meixian-Liu-2007-201-21-1	Meixian	Liu-2007-201-21	t a ³¹ + l j a p ⁵	yuet1238	1435	HUNT	115	
3384	Meixian-Liu-2007-201-21-1	Meixian	Liu-2007-201-21	t a ³¹ + l j a p ⁵	yuet1238	1435	HUNT	572	
3385	Meixian-Liu-2007-201-22-1	Meixian	Liu-2007-201-22	tʰ ai ⁵³	yuet1238	1202	BIG	34	
3386	Meixian-Liu-2007-201-23-1	Meixian	Liu-2007-201-23	p u n ⁵³	yuet1238	379	BLUNT	575	
3387	Meixian-Liu-2007-201-24-1	Meixian	Liu-2007-201-24	l o k ⁵	yuet1238	1280	FALL	583	
3388	Meixian-Liu-2007-201-25-1	Meixian	Liu-2007-201-25	tʰ u ŋ ⁵³ + v u t ⁵	yuet1238	619	ANIMAL	588	
3389	Meixian-Liu-2007-201-25-1	Meixian	Liu-2007-201-25	tʰ u ŋ ⁵³ + v u t ⁵	yuet1238	619	ANIMAL	179	
3390	Meixian-Liu-2007-201-26-1	Meixian	Liu-2007-201-26	t u ³¹	yuet1238	1251	BELLY	278	
3391	Meixian-Liu-2007-201-27-1	Meixian	Liu-2007-201-27	t o n ³¹	yuet1238	1645	SHORT	592	
3392	Meixian-Liu-2007-201-28-1	Meixian	Liu-2007-201-28	t w i ⁵³	yuet1238	1725	CORRECT (RIGHT)	593	
3393	Meixian-Liu-2007-201-29-1	Meixian	Liu-2007-201-29	t o ³³	yuet1238	1198	MANY	595	
3394	Meixian-Liu-2007-201-3-1	Meixian	Liu-2007-201-3	pʰ i ⁵³ + k u ŋ ³³	yuet1238	1221	NOSE	77	
3395	Meixian-Liu-2007-201-3-1	Meixian	Liu-2007-201-3	pʰ i ⁵³ + k u ŋ ³³	yuet1238	1221	NOSE	80	
3396	Meixian-Liu-2007-201-30-1	Meixian	Liu-2007-201-30	ŋ i ³¹ + k u ŋ ³³	yuet1238	1247	EAR	596	
3397	Meixian-Liu-2007-201-30-1	Meixian	Liu-2007-201-30	ŋ i ³¹ + k u ŋ ³³	yuet1238	1247	EAR	80	
3398	Meixian-Liu-2007-201-31-1	Meixian	Liu-2007-201-31	ŋ i ⁵³	yuet1238	1498	TWO	598	
3399	Meixian-Liu-2007-201-31-2	Meixian	Liu-2007-201-31	l j o ŋ ³¹	yuet1238	1498	TWO	599	
3400	Meixian-Liu-2007-201-32-1	Meixian	Liu-2007-201-32	f i ³³	yuet1238	1441	FLY (MOVE THROUGH AIR)	600	
3401	Meixian-Liu-2007-201-33-1	Meixian	Liu-2007-201-33	f u ŋ ³³	yuet1238	960	WIND	601	
3402	Meixian-Liu-2007-201-34-1	Meixian	Liu-2007-201-34	pʰ u ŋ ¹¹	yuet1238	1457	SEW	602	
3403	Meixian-Liu-2007-201-35-1	Meixian	Liu-2007-201-35	f u ³¹ + l a n ⁵³	yuet1238	1728	ROTTEN	607	
3404	Meixian-Liu-2007-201-35-1	Meixian	Liu-2007-201-35	f u ³¹ + l a n ⁵³	yuet1238	1728	ROTTEN	608	
3405	Meixian-Liu-2007-201-36-1	Meixian	Liu-2007-201-36	a ³³ + p a ³³	yuet1238	1217	FATHER	614	
3406	Meixian-Liu-2007-201-36-1	Meixian	Liu-2007-201-36	a ³³ + p a ³³	yuet1238	1217	FATHER	470	
3407	Meixian-Liu-2007-201-37-1	Meixian	Liu-2007-201-37	k o n ³³	yuet1238	1398	DRY	565	
3408	Meixian-Liu-2007-201-38-1	Meixian	Liu-2007-201-38	l o n ³³	yuet1238	1224	LIVER	553	
3409	Meixian-Liu-2007-201-39-1	Meixian	Liu-2007-201-39	k i p ¹	yuet1238	1447	GIVE	620	
3410	Meixian-Liu-2007-201-4-1	Meixian	Liu-2007-201-4	p e n ³³	yuet1238	617	ICE	83	
3411	Meixian-Liu-2007-201-40-1	Meixian	Liu-2007-201-40	k i n ³³	yuet1238	670	ROOT	93	
3412	Meixian-Liu-2007-201-41-1	Meixian	Liu-2007-201-41	k eu ³¹	yuet1238	2009	DOG	630	
3413	Meixian-Liu-2007-201-42-1	Meixian	Liu-2007-201-42	k u t ¹ + tʰ eu ¹¹	yuet1238	1394	BONE	94	
3414	Meixian-Liu-2007-201-42-1	Meixian	Liu-2007-201-42	k u t ¹ + tʰ eu ¹¹	yuet1238	1394	BONE	319	
3415	Meixian-Liu-2007-201-43-1	Meixian	Liu-2007-201-43	k u n ⁵³ + n e ⁰	yuet1238	1295	STICK	634	
3416	Meixian-Liu-2007-201-43-1	Meixian	Liu-2007-201-43	k u n ⁵³ + n e ⁰	yuet1238	1295	STICK	0	
3417	Meixian-Liu-2007-201-44-1	Meixian	Liu-2007-201-44	s e ⁵³ + ŋ i n ¹¹ + n e ⁰	yuet1238	1304	CHILD (YOUNG HUMAN)	348	
3418	Meixian-Liu-2007-201-44-1	Meixian	Liu-2007-201-44	s e ⁵³ + ŋ i n ¹¹ + n e ⁰	yuet1238	1304	CHILD (YOUNG HUMAN)	38	
3419	Meixian-Liu-2007-201-44-1	Meixian	Liu-2007-201-44	s e ⁵³ + ŋ i n ¹¹ + n e ⁰	yuet1238	1304	CHILD (YOUNG HUMAN)	809	
3420	Meixian-Liu-2007-201-45-1	Meixian	Liu-2007-201-45	h oi ³¹	yuet1238	1474	SEA	641	
3421	Meixian-Liu-2007-201-46-1	Meixian	Liu-2007-201-46	h au ³¹	yuet1238	1035	GOOD	642	
3422	Meixian-Liu-2007-201-47-1	Meixian	Liu-2007-201-47	s ə t ⁵	yuet1238	1401	DRINK	550	
3423	Meixian-Liu-2007-201-48-1	Meixian	Liu-2007-201-48	tʰ u ŋ ¹¹	yuet1238	1577	AND	652	
3425	Meixian-Liu-2007-201-5-1	Meixian	Liu-2007-201-5	k j a ŋ ³¹ + k i n ³³	yuet1238	1333	NECK	90	
3426	Meixian-Liu-2007-201-5-1	Meixian	Liu-2007-201-5	k j a ŋ ³¹ + k i n ³³	yuet1238	1333	NECK	93	
3427	Meixian-Liu-2007-201-50-1	Meixian	Liu-2007-201-50	k o ŋ ³³	yuet1238	666	RIVER	653	
3428	Meixian-Liu-2007-201-51-1	Meixian	Liu-2007-201-51	h e t ¹	yuet1238	163	BLACK	296	
3429	Meixian-Liu-2007-201-52-1	Meixian	Liu-2007-201-52	f u ŋ ¹¹	yuet1238	156	RED	654	
3430	Meixian-Liu-2007-201-53-1	Meixian	Liu-2007-201-53	pʰ u n ³³	yuet1238	1244	THICK	657	
3431	Meixian-Liu-2007-201-54-1	Meixian	Liu-2007-201-54	tʰ eu ⁵³ + ç i ⁵³	yuet1238	1407	BREATHE	163	
3432	Meixian-Liu-2007-201-54-1	Meixian	Liu-2007-201-54	tʰ eu ⁵³ + ç i ⁵³	yuet1238	1407	BREATHE	332	
3433	Meixian-Liu-2007-201-55-1	Meixian	Liu-2007-201-55	f u ¹¹	yuet1238	624	LAKE	661	
3434	Meixian-Liu-2007-201-56-1	Meixian	Liu-2007-201-56	f a ³³ + v e ⁰	yuet1238	239	FLOWER	662	
3435	Meixian-Liu-2007-201-56-1	Meixian	Liu-2007-201-56	f a ³³ + v e ⁰	yuet1238	239	FLOWER	811	
3436	Meixian-Liu-2007-201-57-1	Meixian	Liu-2007-201-57	f ai ⁵³	yuet1238	1292	BAD	663	
3437	Meixian-Liu-2007-201-57-2	Meixian	Liu-2007-201-57	p e ³¹	yuet1238	1292	BAD	666	
3438	Meixian-Liu-2007-201-58-1	Meixian	Liu-2007-201-58	v o ŋ ¹¹	yuet1238	1424	YELLOW	302	
3439	Meixian-Liu-2007-201-59-1	Meixian	Liu-2007-201-59	f oi ³³	yuet1238	646	ASH	542	
3441	Meixian-Liu-2007-201-60-1	Meixian	Liu-2007-201-60	s a ŋ ³³ + ŋ e ⁵³	yuet1238	1422	BE ALIVE	477	
3442	Meixian-Liu-2007-201-60-1	Meixian	Liu-2007-201-60	s a ŋ ³³ + ŋ e ⁵³	yuet1238	1422	BE ALIVE	56	
3443	Meixian-Liu-2007-201-61-1	Meixian	Liu-2007-201-61	f o ³¹	yuet1238	221	FIRE	672	
3444	Meixian-Liu-2007-201-62-1	Meixian	Liu-2007-201-62	k e ³³ + l o n ³¹	yuet1238	744	EGG	673	
3445	Meixian-Liu-2007-201-62-1	Meixian	Liu-2007-201-62	k e ³³ + l o n ³¹	yuet1238	744	EGG	674	
3446	Meixian-Liu-2007-201-63-1	Meixian	Liu-2007-201-63	ts j a m ³³	yuet1238	1396	SHARP	676	
3449	Meixian-Liu-2007-201-65-1	Meixian	Liu-2007-201-65	k j o k ¹	yuet1238	1301	FOOT	277	
3450	Meixian-Liu-2007-201-66-1	Meixian	Liu-2007-201-66	k e t ¹ + p e n ³³	yuet1238	1431	FREEZE	678	
3451	Meixian-Liu-2007-201-66-1	Meixian	Liu-2007-201-66	k e t ¹ + p e n ³³	yuet1238	1431	FREEZE	83	
3452	Meixian-Liu-2007-201-67-1	Meixian	Liu-2007-201-67	kʰ j u n ⁵³	yuet1238	1942	NEAR	682	
3453	Meixian-Liu-2007-201-68-1	Meixian	Liu-2007-201-68	s a t ¹	yuet1238	1432	CUT	135	
3454	Meixian-Liu-2007-201-69-1	Meixian	Liu-2007-201-69	kʰ o n ⁵³ + k j a n ⁵³	yuet1238	1409	SEE	689	
3455	Meixian-Liu-2007-201-69-1	Meixian	Liu-2007-201-69	kʰ o n ⁵³ + k j a n ⁵³	yuet1238	1409	SEE	253	
3456	Meixian-Liu-2007-201-7-1	Meixian	Liu-2007-201-7	m m̩ ¹¹	yuet1238	1240	NOT	101	
3457	Meixian-Liu-2007-201-70-1	Meixian	Liu-2007-201-70	f a t ¹	yuet1238	1243	WIDE	694	
3458	Meixian-Liu-2007-201-71-1	Meixian	Liu-2007-201-71	kʰ u n ³¹	yuet1238	1917	TIE	696	
3459	Meixian-Liu-2007-201-72-1	Meixian	Liu-2007-201-72	p a ŋ ³³	yuet1238	1455	PULL	701	
3460	Meixian-Liu-2007-201-73-1	Meixian	Liu-2007-201-73	l oi ¹¹	yuet1238	1446	COME	703	
3463	Meixian-Liu-2007-201-76-1	Meixian	Liu-2007-201-76	l j u ¹¹	yuet1238	2003	FLOW	164	
3465	Meixian-Liu-2007-201-78-1	Meixian	Liu-2007-201-78	l j u k ⁵	yuet1238	1425	GREEN	709	
3467	Meixian-Liu-2007-201-8-1	Meixian	Liu-2007-201-8	m a t ¹	yuet1238	1449	RUB	108	
3468	Meixian-Liu-2007-201-80-1	Meixian	Liu-2007-201-80	m j a ŋ ¹¹ + s ɿ ⁵³	yuet1238	1405	NAME	712	
3469	Meixian-Liu-2007-201-80-1	Meixian	Liu-2007-201-80	m j a ŋ ¹¹ + s ɿ ⁵³	yuet1238	1405	NAME	469	
3470	Meixian-Liu-2007-201-81-1	Meixian	Liu-2007-201-81	oi ³³ + j e ⁰	yuet1238	1216	MOTHER	714	
3471	Meixian-Liu-2007-201-81-1	Meixian	Liu-2007-201-81	oi ³³ + j e ⁰	yuet1238	1216	MOTHER	692	
3472	Meixian-Liu-2007-201-81-2	Meixian	Liu-2007-201-81	a ³³ + m e ³³	yuet1238	1216	MOTHER	614	
3473	Meixian-Liu-2007-201-81-2	Meixian	Liu-2007-201-81	a ³³ + m e ³³	yuet1238	1216	MOTHER	713	
3475	Meixian-Liu-2007-201-83-1	Meixian	Liu-2007-201-83	ŋ ai ⁵³ + j e ⁰	yuet1238	1237	WHERE	188	
3476	Meixian-Liu-2007-201-83-1	Meixian	Liu-2007-201-83	ŋ ai ⁵³ + j e ⁰	yuet1238	1237	WHERE	815	
3477	Meixian-Liu-2007-201-84-1	Meixian	Liu-2007-201-84	k e ⁵³	yuet1238	78	THAT	762	
3478	Meixian-Liu-2007-201-85-1	Meixian	Liu-2007-201-85	e ⁵³ + j e ⁰	yuet1238	1937	THERE	261	
3479	Meixian-Liu-2007-201-85-1	Meixian	Liu-2007-201-85	e ⁵³ + j e ⁰	yuet1238	1937	THERE	818	
3483	Meixian-Liu-2007-201-87-1	Meixian	Liu-2007-201-87	n̩ ¹¹	yuet1238	1215	THOU	739	
3484	Meixian-Liu-2007-201-88-1	Meixian	Liu-2007-201-88	s e ⁵³	yuet1238	1226	YEAR	743	
3485	Meixian-Liu-2007-201-89-1	Meixian	Liu-2007-201-89	t j au ³³ + v e ⁰	yuet1238	937	BIRD	745	
3486	Meixian-Liu-2007-201-89-1	Meixian	Liu-2007-201-89	t j au ³³ + v e ⁰	yuet1238	937	BIRD	822	
3487	Meixian-Liu-2007-201-9-1	Meixian	Liu-2007-201-9	tsʰ au ³¹	yuet1238	606	GRASS	111	
3488	Meixian-Liu-2007-201-90-1	Meixian	Liu-2007-201-90	m oi ⁵³ + j e ⁰ + ŋ i n ¹¹	yuet1238	962	WOMAN	748	
3489	Meixian-Liu-2007-201-90-1	Meixian	Liu-2007-201-90	m oi ⁵³ + j e ⁰ + ŋ i n ¹¹	yuet1238	962	WOMAN	826	
3490	Meixian-Liu-2007-201-90-1	Meixian	Liu-2007-201-90	m oi ⁵³ + j e ⁰ + ŋ i n ¹¹	yuet1238	962	WOMAN	38	
3491	Meixian-Liu-2007-201-91-1	Meixian	Liu-2007-201-91	pʰ o n ³³	yuet1238	1278	VOMIT	10	
3492	Meixian-Liu-2007-201-92-1	Meixian	Liu-2007-201-92	pʰ a ⁵³	yuet1238	1419	FEAR (BE AFRAID)	11	
3493	Meixian-Liu-2007-201-92-2	Meixian	Liu-2007-201-92	v i ⁵³	yuet1238	1419	FEAR (BE AFRAID)	14	
3494	Meixian-Liu-2007-201-92-3	Meixian	Liu-2007-201-92	k j a ŋ ⁴⁴	yuet1238	1419	FEAR (BE AFRAID)	15	
3496	Meixian-Liu-2007-201-94-1	Meixian	Liu-2007-201-94	f eu ¹¹	yuet1238	1574	FLOAT	21	
3497	Meixian-Liu-2007-201-95-1	Meixian	Liu-2007-201-95	pʰ j a ŋ ¹¹	yuet1238	1234	SMOOTH	25	
3498	Meixian-Liu-2007-201-96-1	Meixian	Liu-2007-201-96	l au ³¹ + pʰ o ¹¹	yuet1238	1199	WIFE	27	
3499	Meixian-Liu-2007-201-96-1	Meixian	Liu-2007-201-96	l au ³¹ + pʰ o ¹¹	yuet1238	1199	WIFE	28	
3500	Meixian-Liu-2007-201-97-1	Meixian	Liu-2007-201-97	tɕʰ j e n ¹¹ + pʰ u ⁵³	yuet1238	98	ALL	54	
3501	Meixian-Liu-2007-201-97-1	Meixian	Liu-2007-201-97	tɕʰ j e n ¹¹ + pʰ u ⁵³	yuet1238	98	ALL	55	
3503	Meixian-Liu-2007-201-99-1	Meixian	Liu-2007-201-99	ŋ i n ¹¹	yuet1238	683	PERSON	38	
3504	Nanchang-Liu-2007-201-1-1	Nanchang	Liu-2007-201-1	pʰ a ʔ ⁵	nanc1254	1335	WHITE	71	
3505	Nanchang-Liu-2007-201-10-1	Nanchang	Liu-2007-201-10	tsʰ ɔ ŋ ²⁴	nanc1254	1203	LONG	112	
3506	Nanchang-Liu-2007-201-100-1	Nanchang	Liu-2007-201-100	l ɨ n ²¹	nanc1254	1456	THROW	60	
3507	Nanchang-Liu-2007-201-100-2	Nanchang	Liu-2007-201-100	t j u ⁴²	nanc1254	1456	THROW	69	
3509	Nanchang-Liu-2007-201-102-1	Nanchang	Liu-2007-201-102	l u ⁴⁵ + k w o ²¹³	nanc1254	1459	IF	113	
3510	Nanchang-Liu-2007-201-102-1	Nanchang	Liu-2007-201-102	l u ⁴⁵ + k w o ²¹³	nanc1254	1459	IF	114	
3511	Nanchang-Liu-2007-201-102-2	Nanchang	Liu-2007-201-102	tʰ ɔ ŋ ²¹³ + ɲ w o ⁴⁵	nanc1254	1459	IF	123	
3512	Nanchang-Liu-2007-201-102-2	Nanchang	Liu-2007-201-102	tʰ ɔ ŋ ²¹³ + ɲ w o ⁴⁵	nanc1254	1459	IF	120	
3514	Nanchang-Liu-2007-201-104-1	Nanchang	Liu-2007-201-104	s a n ⁴²	nanc1254	492	THREE	131	
