	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
1741	Meixian-145_wellsmelling-1	Meixian	145_wellsmelling	h j o ŋ ⁴⁴	yuet1238	nan	376.0	FRAGRANT	1092	
1742	Meixian-146_stinky-1	Meixian	146_stinky	tsʰ u ⁵³	yuet1238	nan	42.0	STINKING	133	
1743	Meixian-147_thick-1	Meixian	147_thick	tsʰ ɿ ⁴⁴	yuet1238	nan	1244.0	THICK	1146	
1744	Meixian-148_tiny-1	Meixian	148_tiny	j u ⁵³	yuet1238	nan	1246.0	SMALL	233	
1745	Meixian-149_long-1	Meixian	149_long	tsʰ o ŋ ¹¹	yuet1238	nan	1203.0	LONG	552	
1746	Meixian-150_short-1	Meixian	150_short	t o n ³¹	yuet1238	nan	1645.0	SHORT	868	
1747	Meixian-152_clean-1	Meixian	152_clean	tsʰ j a ŋ ⁵³	yuet1238	nan	704.0	CLEAN	775	
1748	Meixian-153_cheap-1	Meixian	153_cheap	pʰ j e n ¹¹ + ŋ i n ¹¹	yuet1238	nan	1887.0	CHEAP	73	
1749	Meixian-156_justright-1	Meixian	156_justright	ts a ŋ ⁵³ + h a w ³¹	yuet1238	nan	1725.0	CORRECT (RIGHT)	36	
1750	Meixian-157_and-1	Meixian	157_and	tʰ u ŋ ¹¹	yuet1238	nan	1577.0	AND	301	
1751	Meixian-158_only-1	Meixian	158_only	ts a k ¹	yuet1238	nan	1580.0	ONLY	597	
1752	Meixian-159_from-1	Meixian	159_from	tsʰ j u ŋ ¹¹	yuet1238	nan	693.0	FROM	1086	
1753	Meixian-15_thisyear-1	Meixian	15_thisyear	k i n ⁴⁴ + ŋ j a n ¹¹	yuet1238	nan	513.0	THIS YEAR	760	
1754	Meixian-160_insteadof-1	Meixian	160_insteadof	tʰ i ⁵³	yuet1238	nan	1652.0	INSTEAD	991	
1755	Meixian-161_take-1	Meixian	161_take	n a ⁴⁴	yuet1238	nan	1749.0	TAKE	1103	
1756	Meixian-162_onpurpose-1	Meixian	162_onpurpose	k u ⁵³ + i ⁵³	yuet1238	nan	1031.0	ON PURPOSE	59	
1757	Meixian-162_onpurpose-2	Meixian	162_onpurpose	j u ⁴⁴ + i ⁵³	yuet1238	nan	1031.0	ON PURPOSE	808	
1758	Meixian-163_one-1	Meixian	163_one	i t ¹	yuet1238	nan	1493.0	ONE	637	
1759	Meixian-164_two-1	Meixian	164_two	ŋ i ⁵³	yuet1238	nan	1498.0	TWO	1106	
1760	Meixian-165_three-1	Meixian	165_three	s a m ⁴⁴	yuet1238	nan	492.0	THREE	196	
1761	Meixian-166_four-1	Meixian	166_four	s i ⁵³	yuet1238	nan	1500.0	FOUR	1156	
1762	Meixian-167_five-1	Meixian	167_five	n̩ ³¹	yuet1238	nan	493.0	FIVE	193	
1763	Meixian-168_six-1	Meixian	168_six	l j u k ¹	yuet1238	nan	1703.0	SIX	813	
1764	Meixian-169_seven-1	Meixian	169_seven	tsʰ i t ¹	yuet1238	nan	1704.0	SEVEN	500	
1765	Meixian-170_eight-1	Meixian	170_eight	p a t ¹	yuet1238	nan	1705.0	EIGHT	782	
1766	Meixian-171_nine-1	Meixian	171_nine	k j u ³¹	yuet1238	nan	1483.0	NINE	292	
1767	Meixian-172_ten-1	Meixian	172_ten	s ə p ⁵	yuet1238	nan	1515.0	TEN	805	
1768	Meixian-173_eleven-1	Meixian	173_eleven	s ə p ⁵ + i t ¹	yuet1238	nan	1706.0	ELEVEN	49	
1769	Meixian-177_first-1	Meixian	177_first	tʰ i ⁵³ + i t ¹	yuet1238	nan	728.0	FIRST	23	
1770	Meixian-178_second-1	Meixian	178_second	tʰ i ⁵³ + ŋ i ⁵³	yuet1238	nan	1384.0	SECOND	753	
1771	Meixian-180_twoounces-1	Meixian	180_twoounces	l j o ŋ ³¹ + l j o ŋ ⁴⁴	yuet1238	nan	2180.0	TWO OUNCES	287	
1772	Meixian-1_sun-1	Meixian	1_sun	ŋ i t ¹ + tʰ e w ¹¹	yuet1238	nan	1343.0	SUN	184	
1773	Meixian-20_today-1	Meixian	20_today	k i m ⁴⁴ + ŋ i t ¹	yuet1238	nan	1283.0	TODAY	19	
1774	Meixian-22_wheat-1	Meixian	22_wheat	m a k ⁵ + e	yuet1238	nan	1077.0	WHEAT	1127	
1775	Meixian-2315_cook-1	Meixian	2315_cook	tsʰ u ¹¹ + s ɿ ⁴⁴	yuet1238	nan	2315.0	COOK (PERSON)	523	
1776	Meixian-2315_cook-2	Meixian	2315_cook	f o ³¹ + tʰ e w ¹¹	yuet1238	nan	2315.0	COOK (PERSON)	69	
1777	Meixian-2315_cook-3	Meixian	2315_cook	kʰ i ⁴⁴ + v o k ⁵ + s ɿ ⁴⁴ + f u ⁵³	yuet1238	nan	2315.0	COOK (PERSON)	137	
1778	Meixian-24_sunflower-1	Meixian	24_sunflower	h j o ŋ ⁵³ + ŋ i t ¹ + kʰ w i ¹¹	yuet1238	nan	1956.0	SUNFLOWER	928	
1779	Meixian-25_spinach-1	Meixian	25_spinach	k o k ¹ + tsʰ o j ⁵³ + j e	yuet1238	nan	975.0	SPINACH	333	
1780	Meixian-26_cabbage-1	Meixian	26_cabbage	p a w ⁴⁴ + tsʰ o j ⁵³	yuet1238	nan	774.0	CABBAGE	456	
1781	Meixian-29_sweetpotato-1	Meixian	29_sweetpotato	f a n ⁴⁴ + s u ¹¹	yuet1238	nan	159.0	SWEET POTATO	393	
1782	Meixian-2_moon-1	Meixian	2_moon	ŋ j a t ⁵ + k w o ŋ ⁴⁴	yuet1238	nan	1313.0	MOON	129	
1783	Meixian-32_pig-1	Meixian	32_pig	ts u ⁴⁴ + v e	yuet1238	nan	1337.0	PIG	1127	
1784	Meixian-35_rooster-1	Meixian	35_rooster	k e ⁴⁴ + k u ŋ ⁴⁴	yuet1238	nan	1511.0	ROOSTER	412	
1785	Meixian-36_chicken-1	Meixian	36_chicken	k e ⁴⁴ + m a ¹¹	yuet1238	nan	1318.0	CHICKEN	935	
1786	Meixian-37_sparrow-1	Meixian	37_sparrow	v o ¹¹ + p i t ¹ + l e	yuet1238	nan	1854.0	SPARROW	1166	
1787	Meixian-38_mouse-1	Meixian	38_mouse	l a w ³¹ + tsʰ u ³¹ + v e	yuet1238	nan	1491.0	MOUSE	946	
1788	Meixian-39_bedbug-1	Meixian	39_bedbug	k o n ⁴⁴ + pʰ i ⁴⁴	yuet1238	nan	1949.0	BEDBUG	806	
1789	Meixian-3_star-1	Meixian	3_star	s e n ⁴⁴ + n e	yuet1238	nan	1430.0	STAR	1127	
1790	Meixian-40_house-1	Meixian	40_house	v u k ¹ + e	yuet1238	nan	1252.0	HOUSE	1127	
1791	Meixian-42_window-1	Meixian	42_window	tsʰ u ŋ ⁴⁴ + ŋ e	yuet1238	nan	1375.0	WINDOW	688	
1792	Meixian-43_doorsills-1	Meixian	43_doorsills	m u n ¹¹ + t o n ⁵³	yuet1238	nan	2185.0	DOORSILLS	556	
1793	Meixian-45_kitchen-1	Meixian	45_kitchen	tsʰ u ¹¹ + f o ŋ ¹¹ + h a ⁴⁴	yuet1238	nan	1365.0	KITCHEN	514	
1794	Meixian-46_chimney-1	Meixian	46_chimney	j a n ⁴⁴ + h a m ¹¹	yuet1238	nan	1305.0	CHIMNEY	1130	
1795	Meixian-47_table-1	Meixian	47_table	ts o k ¹ + e	yuet1238	nan	1775.0	TABLE	1127	
1796	Meixian-48_stairs-1	Meixian	48_stairs	tʰ o j ⁴⁴ + pʰ a j ¹¹	yuet1238	nan	34.0	STAIRS	970	
1797	Meixian-49_head-1	Meixian	49_head	tʰ e w ¹¹	yuet1238	nan	1256.0	HEAD	944	
1798	Meixian-4_thunderverb-1	Meixian	4_thunderverb	h j o ŋ ³¹ + l w i ¹¹ + k u ŋ ⁴⁴	yuet1238	nan	2378.0	THUNDER (VERB)	219	
1799	Meixian-50_forehead-1	Meixian	50_forehead	ŋ j a k ¹	yuet1238	nan	123.0	FOREHEAD	823	
1800	Meixian-50_forehead-2	Meixian	50_forehead	ŋ j a k ¹ + k o k ¹	yuet1238	nan	123.0	FOREHEAD	111	
1801	Meixian-51_face-1	Meixian	51_face	m j e n ⁵³	yuet1238	nan	1560.0	FACE	229	
1802	Meixian-51_face-2	Meixian	51_face	m j e n ⁵³ + s j o ŋ ⁵³	yuet1238	nan	1560.0	FACE	1184	
1803	Meixian-52_nose-1	Meixian	52_nose	pʰ i ⁵³ + k u ŋ ⁴⁴	yuet1238	nan	1221.0	NOSE	506	
1804	Meixian-53_neck-1	Meixian	53_neck	k j a ŋ ³¹ + k i n ⁴⁴	yuet1238	nan	1333.0	NECK	577	
1805	Meixian-54_lefthand-1	Meixian	54_lefthand	ts o ³¹ + s u ³¹	yuet1238	nan	2182.0	LEFT HAND	1080	
1806	Meixian-55_righthand-1	Meixian	55_righthand	j u ⁵³ + s u ³¹	yuet1238	nan	2183.0	RIGHT HAND	181	
1807	Meixian-56_fist-1	Meixian	56_fist	kʰ j a n ¹¹ + tʰ e w ¹¹	yuet1238	nan	1473.0	FIST	723	
1808	Meixian-57_forefinger-1	Meixian	57_forefinger	s u ³¹ + ts ɿ ³¹	yuet1238	nan	577.0	FOREFINGER	853	
1809	Meixian-58_fingernail-1	Meixian	58_fingernail	s u ³¹ + ts ɿ ³¹ + k a p ¹	yuet1238	nan	1258.0	FINGERNAIL	120	
1810	Meixian-59_knee-1	Meixian	59_knee	tsʰ i t ¹ + tʰ e w ¹¹ + h o ŋ ⁵³	yuet1238	nan	1371.0	KNEE	326	
1811	Meixian-60_leg-1	Meixian	60_leg	k j o k ¹ + h o ŋ ⁵³	yuet1238	nan	1297.0	LEG	883	
1812	Meixian-61_father-1	Meixian	61_father	a ⁴⁴ + p a ⁴⁴	yuet1238	nan	1217.0	FATHER	172	
1813	Meixian-61_father-2	Meixian	61_father	j a ¹¹ + e	yuet1238	nan	1217.0	FATHER	1127	
1814	Meixian-62_mother-1	Meixian	62_mother	a ⁴⁴ + m e ⁴⁴	yuet1238	nan	1216.0	MOTHER	1152	
1815	Meixian-6_rain-1	Meixian	6_rain	l o k ⁵ + i ³¹	yuet1238	nan	1253.0	RAIN (RAINING)	1162	
1816	Meixian-73_husband-1	Meixian	73_husband	l a w ³¹ + k u ŋ ⁴⁴	yuet1238	nan	1200.0	HUSBAND	89	
1817	Meixian-74_wife-1	Meixian	74_wife	l a w ³¹ + pʰ o ¹¹	yuet1238	nan	1199.0	WIFE	594	
1818	Meixian-75_son-1	Meixian	75_son	l a j ⁵³ + j e	yuet1238	nan	1620.0	SON	1127	
1819	Meixian-76_daughter-1	Meixian	76_daughter	m o j ⁵⁵ + e ³¹	yuet1238	nan	1357.0	DAUGHTER	491	
1820	Meixian-77_breakfast-1	Meixian	77_breakfast	s ə t ⁵ + ts a w ⁴⁴	yuet1238	nan	1322.0	BREAKFAST	1	
1821	Meixian-78_lunch-1	Meixian	78_lunch	s ə t ⁵ + ts u ⁵³	yuet1238	nan	768.0	LUNCH	1170	
1822	Meixian-79_supper-1	Meixian	79_supper	s ə t ⁵ + j a ⁵³	yuet1238	nan	1833.0	DINNER (SUPPER)	95	
1823	Meixian-7_snow-1	Meixian	7_snow	l o k ⁵ + s j e t ¹	yuet1238	nan	1255.0	SNOWING	1163	
1824	Meixian-80_noodles-1	Meixian	80_noodles	m j e n ⁵³	yuet1238	nan	973.0	NOODLE	229	
1825	Meixian-85_soyasauce-1	Meixian	85_soyasauce	pʰ a k ⁵ + m i ⁵³	yuet1238	nan	1968.0	SOYA SAUCE	948	
1826	Meixian-86_salt-1	Meixian	86_salt	j a m ¹¹	yuet1238	nan	1274.0	SALT	669	
1827	Meixian-87_chopsticks-1	Meixian	87_chopsticks	kʰ w a j u a i ⁵³ + j e	yuet1238	nan	1987.0	CHOPSTICKS	1127	
1828	Meixian-89_man-1	Meixian	89_man	n a m ¹¹ + m e ŋ i n ¹¹	yuet1238	nan	1554.0	MAN	1006	
1829	Meixian-8_hail-1	Meixian	8_hail	pʰ o k ⁵	yuet1238	nan	609.0	HAIL	191	
1830	Meixian-90_woman-1	Meixian	90_woman	f u ⁵³ + ŋ i n ¹¹ + k a ⁴⁴	yuet1238	nan	962.0	WOMAN	930	
1831	Meixian-91_boy-1	Meixian	91_boy	s e ⁵³ + a ⁴⁴ + k o ⁴⁴ + e	yuet1238	nan	1366.0	BOY	1095	
1832	Meixian-92_girl-1	Meixian	92_girl	s e ⁵³ + m o j ⁵³ + j e	yuet1238	nan	1646.0	GIRL	910	
1833	Meixian-93_oldman-1	Meixian	93_oldman	l a w ³¹ + a ⁴⁴ + p a k ¹	yuet1238	nan	406.0	OLD MAN	464	
1834	Meixian-94_doctor-1	Meixian	94_doctor	i ⁴⁴ + s e n ⁴⁴	yuet1238	nan	597.0	PHYSICIAN	822	
1835	Meixian-96_beggar-1	Meixian	96_beggar	k a w ⁵³ + f a ⁵³ + v e	yuet1238	nan	1934.0	BEGGAR	811	
1836	Meixian-97_nurse-1	Meixian	97_nurse	p a w ³¹ + m e ⁴⁴	yuet1238	nan	1104.0	NURSE	378	
1837	Meixian-98_becomesick-1	Meixian	98_becomesick	p o t ¹ + pʰ j a ŋ ⁵³	yuet1238	nan	1847.0	SICK	50	
1838	Meixian-99_catchacold-1	Meixian	99_catchacold	s o ŋ ⁴⁴ + f u ŋ ⁴⁴	yuet1238	nan	2184.0	CATCH A COLD	240	
1839	Meixian-9_freeze-1	Meixian	9_freeze	k j a t ¹ + p e n ⁴⁴	yuet1238	nan	1431.0	FREEZE	711	
1840	Nanchang-102_humpback-1	Nanchang	102_humpback	tʰ o ²⁴ + ts ɿ ⁰⁴/¹⁴	nanc1254	nan	99.0	HUNCHBACK	174	
1841	Nanchang-103_die-1	Nanchang	103_die	s ɿ ²¹³ + p ɨ ʔ ⁰⁴/¹⁴ + l j ɛ w i ɛu ⁰⁴/¹⁴	nanc1254	nan	1494.0	DIE	1000	
1842	Nanchang-103_die-2	Nanchang	103_die	k w o ⁴⁵ + s ɿ ⁴⁵	nanc1254	nan	1494.0	DIE	81	
1843	Nanchang-103_die-3	Nanchang	103_die	tɕʰ j ɛ w i ɛu ⁴² + pʰ j ɛ n ²¹ + ts ɿ ⁰²/¹²	nanc1254	nan	1494.0	DIE	116	
1844	Nanchang-105_i-1	Nanchang	105_i	ŋ o ²¹³	nanc1254	nan	1209.0	I	267	
1845	Nanchang-106_thou-1	Nanchang	106_thou	n̩ ²¹³	nanc1254	nan	1215.0	THOU	1185	
1846	Nanchang-107_he-1	Nanchang	107_he	tɕ j e ²¹³	nanc1254	nan	1211.0	HE	1148	
1847	Nanchang-108_we-1	Nanchang	108_we	ŋ o ²¹³ + m ɨ n ⁰⁴/¹⁴	nanc1254	nan	1212.0	WE	915	
1848	Nanchang-108_we-2	Nanchang	108_we	ŋ o ²¹³ + k o ⁰⁴/¹⁴ + l i ⁰⁴/¹⁴	nanc1254	nan	1212.0	WE	764	
1849	Nanchang-109_you-1	Nanchang	109_you	n̩ ²¹³ + m ɨ n ⁰⁴/¹⁴	nanc1254	nan	1213.0	YOU	1007	
1850	Nanchang-109_you-2	Nanchang	109_you	n̩ ²¹³ + k o ⁰⁴/¹⁴ + l i ⁰⁴/¹⁴	nanc1254	nan	1213.0	YOU	764	
1851	Nanchang-10_blow-1	Nanchang	10_blow	tɕʰ i ²¹³ + f u ŋ ⁴²	nanc1254	nan	175.0	BLOW (OF WIND)	833	
1852	Nanchang-110_they-1	Nanchang	110_they	tɕ j e ²¹³ + m ɨ n ⁰⁴/¹⁴	nanc1254	nan	817.0	THEY	576	
1853	Nanchang-110_they-2	Nanchang	110_they	tɕ j e ²¹³ + k o ⁰⁴/¹⁴ + l i ⁰⁴/¹⁴	nanc1254	nan	817.0	THEY	764	
1854	Nanchang-112_self-1	Nanchang	112_self	tsʰ ɿ ²¹ + k a n ²¹³	nanc1254	nan	1993.0	SELF	470	
1855	Nanchang-113_who-1	Nanchang	113_who	l ɑ ²¹³ + k o ⁰⁴/¹⁴	nanc1254	nan	1235.0	WHO	640	
1856	Nanchang-114_what-1	Nanchang	114_what	s ɨ ʔ ⁵ + l i ⁰²/¹²	nanc1254	nan	1236.0	WHAT	428	
1857	Nanchang-115_here-1	Nanchang	115_here	k o ²¹³ + l i ⁰⁴/¹⁴	nanc1254	nan	136.0	HERE	764	
1858	Nanchang-115_here-2	Nanchang	115_here	k o ²¹³ + kʰ w a j u a i ⁰⁴/¹⁴ + ɕ j ɛ ʔ ⁵ + ts ɿ ⁰²/¹²	nanc1254	nan	136.0	HERE	280	
1859	Nanchang-116_there-1	Nanchang	116_there	h e ²¹³ + l i ⁰⁴/¹⁴	nanc1254	nan	1937.0	THERE	595	
1860	Nanchang-116_there-2	Nanchang	116_there	h e ²¹³ + kʰ w a j u a i ⁰⁴/¹⁴ + ɕ j ɛ ʔ ⁵ + ts ⁰²/¹²	nanc1254	nan	1937.0	THERE	280	
1861	Nanchang-117_where-1	Nanchang	117_where	l ɑ ²¹³ + l i ⁰⁴/¹⁴	nanc1254	nan	1237.0	WHERE	209	
1862	Nanchang-117_where-2	Nanchang	117_where	l ɑ ²¹³ + kʰ w a j u a i ⁰⁴/¹⁴ + ɕ j ɛ ʔ ⁵ + ts ɿ ⁰²/¹²	nanc1254	nan	1237.0	WHERE	280	
1863	Nanchang-118_this-1	Nanchang	118_this	k o ²¹³ + ts ɑ ʔ ⁵	nanc1254	nan	1214.0	THIS	370	
1864	Nanchang-119_that-1	Nanchang	119_that	h e ²¹³ + k o ⁰⁴/¹⁴	nanc1254	nan	78.0	THAT	820	
1865	Nanchang-119_that-2	Nanchang	119_that	h e ²¹³ + ts ɑ ʔ ⁵	nanc1254	nan	78.0	THAT	663	
1866	Nanchang-11_rainbow-1	Nanchang	11_rainbow	k ɔ ŋ ⁴⁵	nanc1254	nan	1733.0	RAINBOW	855	
1867	Nanchang-120_whatkindof-1	Nanchang	120_whatkindof	l ɑ ²¹³ + k o ⁰⁴/¹⁴	nanc1254	nan	727.0	WHICH	640	
1868	Nanchang-121_how-1	Nanchang	121_how	l ɔ ŋ ⁴⁵	nanc1254	nan	1239.0	HOW	289	
1869	Nanchang-121_how-2	Nanchang	121_how	l ɔ ŋ ⁴⁵ + j ɔ ŋ ²¹	nanc1254	nan	1239.0	HOW	435	
1870	Nanchang-122_classifierperson-1	Nanchang	122_classifierperson	k o ⁴⁵	nanc1254	nan	516.0	PERSON (CLASSIFIER)	288	
1871	Nanchang-123_classifierpair-1	Nanchang	123_classifierpair	s ɔ ŋ ⁴²	nanc1254	nan	2089.0	PAIR (CLASSIFIER)	708	
1872	Nanchang-124_classifierpillow-1	Nanchang	124_classifierpillow	tsʰ ɔ ŋ ²⁴	nanc1254	nan	2166.0	PILLOW (CLASSIFIER)	682	
1873	Nanchang-125_classifiervehicle-1	Nanchang	125_classifiervehicle	pʰ u ²¹	nanc1254	nan	2167.0	VEHICLE (CLASSIFIER)	175	
1874	Nanchang-126_classifiercow-1	Nanchang	126_classifiercow	ts ɑ ʔ ⁵	nanc1254	nan	2168.0	COW (CLASSIFIER)	652	
1875	Nanchang-127_classifierpig-1	Nanchang	127_classifierpig	ts ɑ ʔ ⁵	nanc1254	nan	2169.0	PIG (CLASSIFIER)	681	
1876	Nanchang-128_awhile-1	Nanchang	128_awhile	h a ²¹ + ts ɿ ⁰²/¹²	nanc1254	nan	726.0	WHILE	655	
1877	Nanchang-130_on-1	Nanchang	130_on	s ɔ ŋ ²¹ + tʰ ɛ w ⁰²/¹²	nanc1254	nan	1741.0	ABOVE	210	
1878	Nanchang-130_on-2	Nanchang	130_on	k ɑ w ⁴² + tʰ ɛ w ⁰²/¹²	nanc1254	nan	1741.0	ABOVE	1085	
1879	Nanchang-131_under-1	Nanchang	131_under	h ɑ ²¹ + tʰ ɛ w ⁰²/¹²	nanc1254	nan	1485.0	BELOW OR UNDER	611	
1880	Nanchang-131_under-2	Nanchang	131_under	t i ʔ ⁵ + k ɑ ²¹	nanc1254	nan	1485.0	BELOW OR UNDER	524	
1881	Nanchang-132_left-1	Nanchang	132_left	ts o ²¹³ + p j ɛ n ⁰⁴/¹⁴	nanc1254	nan	244.0	LEFT	1052	
1882	Nanchang-132_left-2	Nanchang	132_left	ts o ²¹³ + s ɨ w ⁰⁴/¹⁴	nanc1254	nan	244.0	LEFT	625	
1883	Nanchang-133_right-1	Nanchang	133_right	j u ²¹ + p j ɛ n ⁰²/¹²	nanc1254	nan	1019.0	RIGHT	181	
1884	Nanchang-133_right-2	Nanchang	133_right	j u ²¹ + s ɨ w ⁰²/¹²	nanc1254	nan	1019.0	RIGHT	993	
1885	Nanchang-134_inthemiddle-1	Nanchang	134_inthemiddle	t ɔ ŋ ⁴² + ts u ŋ ⁴²	nanc1254	nan	nan	nan	405	
1886	Nanchang-134_inthemiddle-2	Nanchang	134_inthemiddle	ts u ŋ ⁴² + k a n ²¹³	nanc1254	nan	nan	nan	338	
1887	Nanchang-135_inside-1	Nanchang	135_inside	l i ²¹³ + tʰ ɛ w ⁰⁴/¹⁴	nanc1254	nan	1606.0	INSIDE	689	
1888	Nanchang-135_inside-2	Nanchang	135_inside	l i ²¹³ + s ɨ w ⁰⁴/¹⁴	nanc1254	nan	1606.0	INSIDE	709	
1889	Nanchang-136_outside-1	Nanchang	136_outside	w a j u a i ²¹ + tʰ ɛ w ⁰²/¹²	nanc1254	nan	762.0	OUTSIDE	283	
1890	Nanchang-136_outside-2	Nanchang	136_outside	w a j u a i ²¹ + s ɨ w ⁰²/¹²	nanc1254	nan	762.0	OUTSIDE	10	
1891	Nanchang-137_sweet-1	Nanchang	137_sweet	tʰ j ɛ n ²⁴	nanc1254	nan	717.0	SWEET	1177	
1892	Nanchang-138_sour-1	Nanchang	138_sour	s ɵ n ⁴²	nanc1254	nan	1906.0	SOUR	274	
1893	Nanchang-139_salty-1	Nanchang	139_salty	h a n ²⁴	nanc1254	nan	1091.0	SALTY	38	
1894	Nanchang-140_watery-1	Nanchang	140_watery	tʰ a n ²¹	nanc1254	nan	2181.0	LIGHT (IN TASTE)	1101	
1895	Nanchang-141_fat-1	Nanchang	141_fat	pʰ ɔ ŋ ²¹³	nanc1254	nan	1279.0	FAT (OBESE)	102	
1896	Nanchang-142_thin-1	Nanchang	142_thin	s ɛ w ⁴⁵	nanc1254	nan	1400.0	THIN (SLIM)	683	
1897	Nanchang-143_cold-1	Nanchang	143_cold	l ɑ ŋ ²¹³	nanc1254	nan	1287.0	COLD	177	
1898	Nanchang-144_hot-1	Nanchang	144_hot	l ɛ ʔ ⁵	nanc1254	nan	1286.0	HOT	834	
1899	Nanchang-145_wellsmelling-1	Nanchang	145_wellsmelling	ɕ j ɔ ŋ ⁴²	nanc1254	nan	376.0	FRAGRANT	1092	
1900	Nanchang-146_stinky-1	Nanchang	146_stinky	tsʰ ɨ w ²¹³	nanc1254	nan	42.0	STINKING	133	
1901	Nanchang-147_thick-1	Nanchang	147_thick	tsʰ u ⁴²	nanc1254	nan	1244.0	THICK	1146	
1902	Nanchang-148_tiny-1	Nanchang	148_tiny	ɕ i ⁴⁵	nanc1254	nan	1246.0	SMALL	967	
1903	Nanchang-149_long-1	Nanchang	149_long	tsʰ ɔ ŋ ²⁴	nanc1254	nan	1203.0	LONG	552	
1904	Nanchang-150_short-1	Nanchang	150_short	t ɵ n ²¹³	nanc1254	nan	1645.0	SHORT	868	
1905	Nanchang-151_dirty-1	Nanchang	151_dirty	ŋ ɑ ⁴² + ts ɑ ⁰²/¹²	nanc1254	nan	1230.0	DIRTY	261	
1906	Nanchang-151_dirty-2	Nanchang	151_dirty	l a ʔ ⁵ + tʰ a ʔ ⁰²/¹²	nanc1254	nan	1230.0	DIRTY	422	
1907	Nanchang-152_clean-1	Nanchang	152_clean	k ɵ n ⁴² + tɕʰ i n ⁰²/¹²	nanc1254	nan	704.0	CLEAN	748	
1908	Nanchang-153_cheap-1	Nanchang	153_cheap	pʰ j ɛ n ²⁴ + i ⁰⁴/¹⁴	nanc1254	nan	1887.0	CHEAP	73	
1909	Nanchang-156_justright-1	Nanchang	156_justright	ts ɨ n ⁴⁵ + h ɑ w ²¹³	nanc1254	nan	1725.0	CORRECT (RIGHT)	36	
1910	Nanchang-156_justright-2	Nanchang	156_justright	k ɔ ŋ ⁴² + h ɑ w ²¹³	nanc1254	nan	1725.0	CORRECT (RIGHT)	733	
1911	Nanchang-157_and-1	Nanchang	157_and	k j ɛ n ⁴²	nanc1254	nan	1577.0	AND	863	
1912	Nanchang-157_and-2	Nanchang	157_and	k j ɛ n ⁴² + t ɑ w ⁰²/¹²	nanc1254	nan	1577.0	AND	633	
1913	Nanchang-158_only-1	Nanchang	158_only	ts ɨ ʔ ⁵	nanc1254	nan	1580.0	ONLY	597	
1914	Nanchang-159_from-1	Nanchang	159_from	tsʰ u ŋ ²⁴	nanc1254	nan	693.0	FROM	1086	
1915	Nanchang-159_from-2	Nanchang	159_from	ts ɛ w ²¹³	nanc1254	nan	693.0	FROM	273	
1916	Nanchang-15_thisyear-1	Nanchang	15_thisyear	tɕ i n ⁴² + ɲ j ɛ n ⁰²/¹²	nanc1254	nan	513.0	THIS YEAR	760	
1917	Nanchang-160_insteadof-1	Nanchang	160_insteadof	p ɔ ŋ ⁴²	nanc1254	nan	1652.0	INSTEAD	1071	
1918	Nanchang-161_take-1	Nanchang	161_take	l ɑ ʔ ⁵	nanc1254	nan	1749.0	TAKE	1122	
1919	Nanchang-161_take-2	Nanchang	161_take	ts ɔ ʔ ⁵	nanc1254	nan	1749.0	TAKE	666	
1920	Nanchang-162_onpurpose-1	Nanchang	162_onpurpose	tʰ ɛ ʔ ² + s ɿ ⁰²/¹²	nanc1254	nan	1031.0	ON PURPOSE	327	
1921	Nanchang-163_one-1	Nanchang	163_one	i ʔ ⁵	nanc1254	nan	1493.0	ONE	637	
1922	Nanchang-164_two-1	Nanchang	164_two	ɵ ²¹	nanc1254	nan	1498.0	TWO	1106	
1923	Nanchang-165_three-1	Nanchang	165_three	s a n ⁴²	nanc1254	nan	492.0	THREE	196	
1924	Nanchang-166_four-1	Nanchang	166_four	s ɿ ⁴⁵	nanc1254	nan	1500.0	FOUR	1156	
1925	Nanchang-167_five-1	Nanchang	167_five	ŋ̍ ²¹³	nanc1254	nan	493.0	FIVE	193	
1926	Nanchang-168_six-1	Nanchang	168_six	l j u ʔ ²	nanc1254	nan	1703.0	SIX	813	
1927	Nanchang-169_seven-1	Nanchang	169_seven	tɕʰ i ʔ ⁵	nanc1254	nan	1704.0	SEVEN	500	
1928	Nanchang-170_eight-1	Nanchang	170_eight	p a ʔ ⁵	nanc1254	nan	1705.0	EIGHT	782	
1929	Nanchang-171_nine-1	Nanchang	171_nine	tɕ j u ²¹³	nanc1254	nan	1483.0	NINE	292	
1930	Nanchang-172_ten-1	Nanchang	172_ten	s ɨ ʔ ²	nanc1254	nan	1515.0	TEN	805	
1931	Nanchang-173_eleven-1	Nanchang	173_eleven	s ɨ ʔ ² + i ʔ ⁵	nanc1254	nan	1706.0	ELEVEN	49	
1932	Nanchang-177_first-1	Nanchang	177_first	tʰ i ²¹ + i ʔ ⁵	nanc1254	nan	728.0	FIRST	23	
1933	Nanchang-178_second-1	Nanchang	178_second	tʰ i ²¹ + ɵ ²¹	nanc1254	nan	1384.0	SECOND	753	
1934	Nanchang-180_twoounces-1	Nanchang	180_twoounces	ɵ ²¹ + l j ɔ ŋ ²¹³	nanc1254	nan	2180.0	TWO OUNCES	287	
1935	Nanchang-1_sun-1	Nanchang	1_sun	tʰ a j ²¹³ + i ŋ ⁰⁴/¹⁴	nanc1254	nan	1343.0	SUN	469	
