	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
3577	Nanchang-Liu-2007-201-14-1	Nanchang	Liu-2007-201-14	tɕʰ j a ʔ ⁵	nanc1254	1336	EAT	549	
3578	Nanchang-Liu-2007-201-140-1	Nanchang	Liu-2007-201-140	tʰ u ²¹³ + tʰ i ⁴²	nanc1254	1228	EARTH (SOIL)	264	
3579	Nanchang-Liu-2007-201-140-1	Nanchang	Liu-2007-201-140	tʰ u ²¹³ + tʰ i ⁴²	nanc1254	1228	EARTH (SOIL)	265	
3585	Nanchang-Liu-2007-201-146-1	Nanchang	Liu-2007-201-146	j a ²¹ + w a n ²¹³	nanc1254	1233	NIGHT	300	
3586	Nanchang-Liu-2007-201-146-1	Nanchang	Liu-2007-201-146	j a ²¹ + w a n ²¹³	nanc1254	1233	NIGHT	295	
3587	Nanchang-Liu-2007-201-147-1	Nanchang	Liu-2007-201-147	w i ²¹³ + p a ⁰	nanc1254	1220	TAIL	308	
3588	Nanchang-Liu-2007-201-147-1	Nanchang	Liu-2007-201-147	w i ²¹³ + p a ⁰	nanc1254	1220	TAIL	309	
3591	Nanchang-Liu-2007-201-149-1	Nanchang	Liu-2007-201-149	ŋ o ²¹³	nanc1254	1209	I	313	
3598	Nanchang-Liu-2007-201-150-1	Nanchang	Liu-2007-201-150	ŋ o ²¹³ + m ɨ n ⁰	nanc1254	1212	WE	313	
3599	Nanchang-Liu-2007-201-150-1	Nanchang	Liu-2007-201-150	ŋ o ²¹³ + m ɨ n ⁰	nanc1254	1212	WE	195	
3600	Nanchang-Liu-2007-201-150-2	Nanchang	Liu-2007-201-150	ŋ o ²¹³ + k o ⁰ + l i ⁰	nanc1254	1212	WE	313	
3601	Nanchang-Liu-2007-201-150-2	Nanchang	Liu-2007-201-150	ŋ o ²¹³ + k o ⁰ + l i ⁰	nanc1254	1212	WE	160	
3602	Nanchang-Liu-2007-201-150-2	Nanchang	Liu-2007-201-150	ŋ o ²¹³ + k o ⁰ + l i ⁰	nanc1254	1212	WE	232	
3605	Nanchang-Liu-2007-201-153-1	Nanchang	Liu-2007-201-153	tɕʰ i t ⁵ + k ai ⁴²	nanc1254	1371	KNEE	333	
3606	Nanchang-Liu-2007-201-153-1	Nanchang	Liu-2007-201-153	tɕʰ i t ⁵ + k ai ⁴²	nanc1254	1371	KNEE	334	
3609	Nanchang-Liu-2007-201-156-1	Nanchang	Liu-2007-201-156	ɕ j ɛu ²¹³	nanc1254	1246	SMALL	49	
3611	Nanchang-Liu-2007-201-158-1	Nanchang	Liu-2007-201-158	ɕ i n ⁴²	nanc1254	1223	HEART	352	
3612	Nanchang-Liu-2007-201-158-2	Nanchang	Liu-2007-201-158	ɕ i n ⁴² + ts ɔ ŋ ⁴²	nanc1254	1223	HEART	352	
3613	Nanchang-Liu-2007-201-158-2	Nanchang	Liu-2007-201-158	ɕ i n ⁴² + ts ɔ ŋ ⁴²	nanc1254	1223	HEART	353	
3614	Nanchang-Liu-2007-201-159-1	Nanchang	Liu-2007-201-159	ɕ i n ⁴²	nanc1254	1231	NEW	355	
3616	Nanchang-Liu-2007-201-160-1	Nanchang	Liu-2007-201-160	ɕ j a ŋ ⁴² + ts ɿ ⁰	nanc1254	1430	STAR	356	
3617	Nanchang-Liu-2007-201-160-1	Nanchang	Liu-2007-201-160	ɕ j a ŋ ⁴² + ts ɿ ⁰	nanc1254	1430	STAR	19	
3619	Nanchang-Liu-2007-201-162-1	Nanchang	Liu-2007-201-162	ɕ ɥ e t ⁵	nanc1254	946	BLOOD	359	
3622	Nanchang-Liu-2007-201-164-1	Nanchang	Liu-2007-201-164	ŋ o ⁴⁵ + ts ɿ ⁰	nanc1254	1380	TOOTH	363	
3623	Nanchang-Liu-2007-201-164-1	Nanchang	Liu-2007-201-164	ŋ o ⁴⁵ + ts ɿ ⁰	nanc1254	1380	TOOTH	364	
3624	Nanchang-Liu-2007-201-165-1	Nanchang	Liu-2007-201-165	j ɛ n ⁴²	nanc1254	778	SMOKE (EXHAUST)	366	
3626	Nanchang-Liu-2007-201-167-1	Nanchang	Liu-2007-201-167	ŋ a n ²¹³ + tɕ j a ŋ ⁰	nanc1254	1248	EYE	369	
3627	Nanchang-Liu-2007-201-167-1	Nanchang	Liu-2007-201-167	ŋ a n ²¹³ + tɕ j a ŋ ⁰	nanc1254	1248	EYE	370	
3628	Nanchang-Liu-2007-201-168-1	Nanchang	Liu-2007-201-168	ŋ au ²¹³	nanc1254	1403	BITE	377	
3629	Nanchang-Liu-2007-201-169-1	Nanchang	Liu-2007-201-169	j ɛ t ⁵ + ts ɿ ⁰	nanc1254	628	LEAF	380	
3630	Nanchang-Liu-2007-201-169-1	Nanchang	Liu-2007-201-169	j ɛ t ⁵ + ts ɿ ⁰	nanc1254	628	LEAF	19	
3632	Nanchang-Liu-2007-201-170-1	Nanchang	Liu-2007-201-170	i t ⁵	nanc1254	1493	ONE	381	
3635	Nanchang-Liu-2007-201-172-1	Nanchang	Liu-2007-201-172	j u ⁴⁵ + s w i ²¹³	nanc1254	1439	SWIM	387	
3636	Nanchang-Liu-2007-201-172-1	Nanchang	Liu-2007-201-172	j u ⁴⁵ + s w i ²¹³	nanc1254	1439	SWIM	194	
3637	Nanchang-Liu-2007-201-172-2	Nanchang	Liu-2007-201-172	j u ⁴⁵ + j u ŋ ²¹³	nanc1254	1439	SWIM	387	
3638	Nanchang-Liu-2007-201-172-2	Nanchang	Liu-2007-201-172	j u ⁴⁵ + j u ŋ ²¹³	nanc1254	1439	SWIM	388	
3641	Nanchang-Liu-2007-201-174-1	Nanchang	Liu-2007-201-174	ɲ j e ⁴⁵	nanc1254	227	FISH	402	
3642	Nanchang-Liu-2007-201-175-1	Nanchang	Liu-2007-201-175	y ²¹³ + m au ⁴⁵	nanc1254	1201	FEATHER	403	
3643	Nanchang-Liu-2007-201-175-1	Nanchang	Liu-2007-201-175	y ²¹³ + m au ⁴⁵	nanc1254	1201	FEATHER	263	
3645	Nanchang-Liu-2007-201-177-1	Nanchang	Liu-2007-201-177	ɥ o n ⁴⁵	nanc1254	1395	ROUND	406	
3647	Nanchang-Liu-2007-201-179-1	Nanchang	Liu-2007-201-179	ɲ ɥ o t ⁵ + l j ɔ ŋ ⁰	nanc1254	1313	MOON	410	
3648	Nanchang-Liu-2007-201-179-1	Nanchang	Liu-2007-201-179	ɲ ɥ o t ⁵ + l j ɔ ŋ ⁰	nanc1254	1313	MOON	411	
3650	Nanchang-Liu-2007-201-180-1	Nanchang	Liu-2007-201-180	y n ²⁴	nanc1254	1489	CLOUD	414	
3658	Nanchang-Liu-2007-201-185-1	Nanchang	Liu-2007-201-185	ts a n ⁴⁵	nanc1254	1442	STAND	457	
3663	Nanchang-Liu-2007-201-187-1	Nanchang	Liu-2007-201-187	k o ²¹³	nanc1254	1214	THIS	231	
3666	Nanchang-Liu-2007-201-189-1	Nanchang	Liu-2007-201-189	ɕ j ɛu ²¹³ + t ɛ t ⁰	nanc1254	1410	KNOW (SOMETHING)	497	
3667	Nanchang-Liu-2007-201-189-1	Nanchang	Liu-2007-201-189	ɕ j ɛu ²¹³ + t ɛ t ⁰	nanc1254	1410	KNOW (SOMETHING)	256	
3669	Nanchang-Liu-2007-201-190-1	Nanchang	Liu-2007-201-190	ts ɿ ²¹³ + f a ŋ ²¹	nanc1254	323	FAT (ORGANIC SUBSTANCE)	504	
3670	Nanchang-Liu-2007-201-190-1	Nanchang	Liu-2007-201-190	ts ɿ ²¹³ + f a ŋ ²¹	nanc1254	323	FAT (ORGANIC SUBSTANCE)	505	
3671	Nanchang-Liu-2007-201-190-2	Nanchang	Liu-2007-201-190	j u ⁴⁵	nanc1254	323	FAT (ORGANIC SUBSTANCE)	506	
3674	Nanchang-Liu-2007-201-193-1	Nanchang	Liu-2007-201-193	ts u ŋ ²¹³ + ts ɿ ⁰	nanc1254	714	SEED	515	
3675	Nanchang-Liu-2007-201-193-1	Nanchang	Liu-2007-201-193	ts u ŋ ²¹³ + ts ɿ ⁰	nanc1254	714	SEED	19	
3678	Nanchang-Liu-2007-201-196-1	Nanchang	Liu-2007-201-196	ts w a ²¹³ + ts ɿ ⁰	nanc1254	72	CLAW	526	
3679	Nanchang-Liu-2007-201-196-1	Nanchang	Liu-2007-201-196	ts w a ²¹³ + ts ɿ ⁰	nanc1254	72	CLAW	19	
3682	Nanchang-Liu-2007-201-198-1	Nanchang	Liu-2007-201-198	ts ɛu ²¹³	nanc1254	1443	WALK	531	
3683	Nanchang-Liu-2007-201-199-1	Nanchang	Liu-2007-201-199	ts w i ²¹³	nanc1254	674	MOUTH	147	
3690	Nanchang-Liu-2007-201-201-1	Nanchang	Liu-2007-201-201	tsʰ o ²¹	nanc1254	1416	SIT	536	
3693	Nanchang-Liu-2007-201-22-1	Nanchang	Liu-2007-201-22	tʰ ai ²¹	nanc1254	1202	BIG	34	
3699	Nanchang-Liu-2007-201-26-1	Nanchang	Liu-2007-201-26	t u ²¹³ + ts ɿ ⁰	nanc1254	1251	BELLY	278	
3700	Nanchang-Liu-2007-201-26-1	Nanchang	Liu-2007-201-26	t u ²¹³ + ts ɿ ⁰	nanc1254	1251	BELLY	19	
3703	Nanchang-Liu-2007-201-29-1	Nanchang	Liu-2007-201-29	t o ⁴²	nanc1254	1198	MANY	595	
3704	Nanchang-Liu-2007-201-3-1	Nanchang	Liu-2007-201-3	pʰ i t ²¹ + ts ɿ ⁰	nanc1254	1221	NOSE	77	
3705	Nanchang-Liu-2007-201-3-1	Nanchang	Liu-2007-201-3	pʰ i t ²¹ + ts ɿ ⁰	nanc1254	1221	NOSE	19	
3706	Nanchang-Liu-2007-201-30-1	Nanchang	Liu-2007-201-30	ɵ ²¹³ + t ɔ ⁰	nanc1254	1247	EAR	596	
3707	Nanchang-Liu-2007-201-30-1	Nanchang	Liu-2007-201-30	ɵ ²¹³ + t ɔ ⁰	nanc1254	1247	EAR	597	
3708	Nanchang-Liu-2007-201-31-1	Nanchang	Liu-2007-201-31	ɵ ²¹	nanc1254	1498	TWO	598	
3709	Nanchang-Liu-2007-201-31-2	Nanchang	Liu-2007-201-31	l j ɔ ŋ ²¹³	nanc1254	1498	TWO	599	
3710	Nanchang-Liu-2007-201-32-1	Nanchang	Liu-2007-201-32	f ɨi ⁴²	nanc1254	1441	FLY (MOVE THROUGH AIR)	600	
3718	Nanchang-Liu-2007-201-37-1	Nanchang	Liu-2007-201-37	k o n ⁴²	nanc1254	1398	DRY	565	
3719	Nanchang-Liu-2007-201-38-1	Nanchang	Liu-2007-201-38	k o n ⁴²	nanc1254	1224	LIVER	619	
3720	Nanchang-Liu-2007-201-39-1	Nanchang	Liu-2007-201-39	p a ²¹³	nanc1254	1447	GIVE	183	
3721	Nanchang-Liu-2007-201-39-2	Nanchang	Liu-2007-201-39	k ei ²¹³	nanc1254	1447	GIVE	620	
3723	Nanchang-Liu-2007-201-40-1	Nanchang	Liu-2007-201-40	k j ɛ n ⁴²	nanc1254	670	ROOT	93	
3724	Nanchang-Liu-2007-201-41-1	Nanchang	Liu-2007-201-41	k j ɛu ²¹³	nanc1254	2009	DOG	630	
3725	Nanchang-Liu-2007-201-42-1	Nanchang	Liu-2007-201-42	k u ʔ ⁵ + tʰ əu ⁰	nanc1254	1394	BONE	94	
3726	Nanchang-Liu-2007-201-42-1	Nanchang	Liu-2007-201-42	k u ʔ ⁵ + tʰ əu ⁰	nanc1254	1394	BONE	319	
3733	Nanchang-Liu-2007-201-46-1	Nanchang	Liu-2007-201-46	h au ²¹³	nanc1254	1035	GOOD	642	
3734	Nanchang-Liu-2007-201-47-1	Nanchang	Liu-2007-201-47	h o t ²	nanc1254	1401	DRINK	646	
3737	Nanchang-Liu-2007-201-5-1	Nanchang	Liu-2007-201-5	p ɔ ʔ ⁵ + ts ɿ ⁰	nanc1254	1333	NECK	88	
3738	Nanchang-Liu-2007-201-5-1	Nanchang	Liu-2007-201-5	p ɔ ʔ ⁵ + ts ɿ ⁰	nanc1254	1333	NECK	19	
3739	Nanchang-Liu-2007-201-5-2	Nanchang	Liu-2007-201-5	tɕ j a ŋ ²¹³	nanc1254	1333	NECK	90	
3741	Nanchang-Liu-2007-201-51-1	Nanchang	Liu-2007-201-51	h ɛ t ⁵	nanc1254	163	BLACK	296	
3742	Nanchang-Liu-2007-201-52-1	Nanchang	Liu-2007-201-52	f u ŋ ⁴⁵	nanc1254	156	RED	654	
3751	Nanchang-Liu-2007-201-58-1	Nanchang	Liu-2007-201-58	w ɔ ŋ ⁴⁵	nanc1254	1424	YELLOW	302	
3752	Nanchang-Liu-2007-201-59-1	Nanchang	Liu-2007-201-59	f ɨi ⁴²	nanc1254	646	ASH	542	
3756	Nanchang-Liu-2007-201-61-1	Nanchang	Liu-2007-201-61	f o ²¹³	nanc1254	221	FIRE	672	
3757	Nanchang-Liu-2007-201-62-1	Nanchang	Liu-2007-201-62	tɕʰ i ⁴² + tʰ a n ²¹	nanc1254	744	EGG	673	
3758	Nanchang-Liu-2007-201-62-1	Nanchang	Liu-2007-201-62	tɕʰ i ⁴² + tʰ a n ²¹	nanc1254	744	EGG	674	
3760	Nanchang-Liu-2007-201-64-1	Nanchang	Liu-2007-201-64	k ɔ ʔ ⁵	nanc1254	1393	HORN (ANATOMY)	568	
3761	Nanchang-Liu-2007-201-65-1	Nanchang	Liu-2007-201-65	tɕ j o ʔ ⁵	nanc1254	1301	FOOT	277	
3766	Nanchang-Liu-2007-201-69-1	Nanchang	Liu-2007-201-69	kʰ o n ²¹³ + tɕ j ɛ n ⁴⁵	nanc1254	1409	SEE	689	
3767	Nanchang-Liu-2007-201-69-1	Nanchang	Liu-2007-201-69	kʰ o n ²¹³ + tɕ j ɛ n ⁴⁵	nanc1254	1409	SEE	253	
3768	Nanchang-Liu-2007-201-69-2	Nanchang	Liu-2007-201-69	kʰ o n ²¹³ + t au ⁴²	nanc1254	1409	SEE	689	
3769	Nanchang-Liu-2007-201-69-2	Nanchang	Liu-2007-201-69	kʰ o n ²¹³ + t au ⁴²	nanc1254	1409	SEE	254	
3770	Nanchang-Liu-2007-201-7-1	Nanchang	Liu-2007-201-7	pʰ ɨ t ⁵	nanc1254	1240	NOT	98	
3776	Nanchang-Liu-2007-201-73-1	Nanchang	Liu-2007-201-73	l ai ⁴⁵	nanc1254	1446	COME	703	
3778	Nanchang-Liu-2007-201-75-1	Nanchang	Liu-2007-201-75	l a ŋ ²¹³	nanc1254	1287	COLD	391	
3781	Nanchang-Liu-2007-201-78-1	Nanchang	Liu-2007-201-78	l j u ʔ ⁵	nanc1254	1425	GREEN	709	
3782	Nanchang-Liu-2007-201-79-1	Nanchang	Liu-2007-201-79	m o n ²¹³	nanc1254	1429	FULL	710	
3787	Nanchang-Liu-2007-201-80-1	Nanchang	Liu-2007-201-80	m j a ŋ ⁴⁵ + ts ɿ ⁰	nanc1254	1405	NAME	712	
3788	Nanchang-Liu-2007-201-80-1	Nanchang	Liu-2007-201-80	m j a ŋ ⁴⁵ + ts ɿ ⁰	nanc1254	1405	NAME	469	
3796	Nanchang-Liu-2007-201-84-1	Nanchang	Liu-2007-201-84	h e ²¹³	nanc1254	78	THAT	732	
3797	Nanchang-Liu-2007-201-84-2	Nanchang	Liu-2007-201-84	l a ²¹³	nanc1254	78	THAT	261	
3800	Nanchang-Liu-2007-201-86-1	Nanchang	Liu-2007-201-86	l a n ⁴⁵ + l ɨ n ⁰	nanc1254	1554	MAN	471	
3801	Nanchang-Liu-2007-201-86-1	Nanchang	Liu-2007-201-86	l a n ⁴⁵ + l ɨ n ⁰	nanc1254	1554	MAN	38	
3802	Nanchang-Liu-2007-201-87-1	Nanchang	Liu-2007-201-87	n̩ ²¹³	nanc1254	1215	THOU	739	
3804	Nanchang-Liu-2007-201-89-1	Nanchang	Liu-2007-201-89	ɲ j ɛu ²¹³	nanc1254	937	BIRD	745	
3806	Nanchang-Liu-2007-201-90-1	Nanchang	Liu-2007-201-90	ɲ y ²¹³ + kʰ a ʔ ⁵	nanc1254	962	WOMAN	39	
3807	Nanchang-Liu-2007-201-90-1	Nanchang	Liu-2007-201-90	ɲ y ²¹³ + kʰ a ʔ ⁵	nanc1254	962	WOMAN	46	
3811	Nanchang-Liu-2007-201-93-1	Nanchang	Liu-2007-201-93	pʰ i ²⁴ + f u ⁰	nanc1254	763	SKIN	16	
3812	Nanchang-Liu-2007-201-93-1	Nanchang	Liu-2007-201-93	pʰ i ²⁴ + f u ⁰	nanc1254	763	SKIN	17	
3822	Nanchang-Liu-2007-201-97-1	Nanchang	Liu-2007-201-97	tɕʰ ɥ o n ²⁴ + p u ⁰	nanc1254	98	ALL	54	
3823	Nanchang-Liu-2007-201-97-1	Nanchang	Liu-2007-201-97	tɕʰ ɥ o n ²⁴ + p u ⁰	nanc1254	98	ALL	55	
3825	Nanchang-Liu-2007-201-99-1	Nanchang	Liu-2007-201-99	l ɨ n ⁴⁵	nanc1254	683	PERSON	38	
3826	Nanjing-Liu-2007-201-1-1	Nanjing	Liu-2007-201-1	p ə ʔ ⁵	nanj1234	1335	WHITE	71	
3827	Nanjing-Liu-2007-201-10-1	Nanjing	Liu-2007-201-10	tsʰ ɑ̃ ¹³	nanj1234	1203	LONG	112	
3832	Nanjing-Liu-2007-201-103-1	Nanjing	Liu-2007-201-103	l u ¹¹ + f ɑ̃ ¹³	nanj1234	1402	BREAST	126	
3833	Nanjing-Liu-2007-201-103-1	Nanjing	Liu-2007-201-103	l u ¹¹ + f ɑ̃ ¹³	nanj1234	1402	BREAST	127	
3839	Nanjing-Liu-2007-201-106-1	Nanjing	Liu-2007-201-106	s ɑ ʔ ⁵	nanj1234	1417	KILL	135	
3840	Nanjing-Liu-2007-201-107-1	Nanjing	Liu-2007-201-107	s ɑ ³¹ + ts ɿ ⁰	nanj1234	671	SAND	138	
3841	Nanjing-Liu-2007-201-107-1	Nanjing	Liu-2007-201-107	s ɑ ³¹ + ts ɿ ⁰	nanj1234	671	SAND	19	
3842	Nanjing-Liu-2007-201-108-1	Nanjing	Liu-2007-201-108	s ɑ̃ ³¹	nanj1234	639	MOUNTAIN	139	
3843	Nanjing-Liu-2007-201-109-1	Nanjing	Liu-2007-201-109	s ɔ ³¹	nanj1234	2102	BURN	140	
3847	Nanjing-Liu-2007-201-111-1	Nanjing	Liu-2007-201-111	s e ʔ ⁵ + tʰ əɯ ¹³	nanj1234	1205	TONGUE	143	
3848	Nanjing-Liu-2007-201-111-1	Nanjing	Liu-2007-201-111	s e ʔ ⁵ + tʰ əɯ ¹³	nanj1234	1205	TONGUE	319	
3852	Nanjing-Liu-2007-201-114-1	Nanjing	Liu-2007-201-114	s e ʔ ⁵ + ts ɿ ⁰	nanj1234	1392	LOUSE	155	
3853	Nanjing-Liu-2007-201-114-1	Nanjing	Liu-2007-201-114	s e ʔ ⁵ + ts ɿ ⁰	nanj1234	1392	LOUSE	19	
3855	Nanjing-Liu-2007-201-116-1	Nanjing	Liu-2007-201-116	ʂ ə n ¹³ + m o ʔ ⁵	nanj1234	1236	WHAT	166	
3856	Nanjing-Liu-2007-201-116-1	Nanjing	Liu-2007-201-116	ʂ ə n ¹³ + m o ʔ ⁵	nanj1234	1236	WHAT	167	
3857	Nanjing-Liu-2007-201-117-1	Nanjing	Liu-2007-201-117	ʂ ʅ ʔ ⁵ + tʰ əɯ ¹³	nanj1234	857	STONE	180	
3858	Nanjing-Liu-2007-201-117-1	Nanjing	Liu-2007-201-117	ʂ ʅ ʔ ⁵ + tʰ əɯ ¹³	nanj1234	857	STONE	319	
3859	Nanjing-Liu-2007-201-118-1	Nanjing	Liu-2007-201-118	s əɯ ¹¹	nanj1234	1277	HAND	182	
3860	Nanjing-Liu-2007-201-119-1	Nanjing	Liu-2007-201-119	s u ⁴⁴	nanj1234	906	TREE	134	
3862	Nanjing-Liu-2007-201-120-1	Nanjing	Liu-2007-201-120	s u ⁴⁴ + pʰ i ¹³	nanj1234	1204	BARK	134	
3863	Nanjing-Liu-2007-201-120-1	Nanjing	Liu-2007-201-120	s u ⁴⁴ + pʰ i ¹³	nanj1234	1204	BARK	16	
3866	Nanjing-Liu-2007-201-122-1	Nanjing	Liu-2007-201-122	l ɑ ¹¹ + k o ⁴⁴	nanj1234	1235	WHO	188	
3867	Nanjing-Liu-2007-201-122-1	Nanjing	Liu-2007-201-122	l ɑ ¹¹ + k o ⁴⁴	nanj1234	1235	WHO	56	
3868	Nanjing-Liu-2007-201-123-1	Nanjing	Liu-2007-201-123	s w ei ¹¹	nanj1234	948	WATER	194	
3871	Nanjing-Liu-2007-201-125-1	Nanjing	Liu-2007-201-125	s w ei ⁴⁴	nanj1234	1585	SLEEP	196	
3873	Nanjing-Liu-2007-201-127-1	Nanjing	Liu-2007-201-127	tɕ j ɑ̃ ¹¹	nanj1234	1458	SAY	210	
3874	Nanjing-Liu-2007-201-127-2	Nanjing	Liu-2007-201-127	s o ʔ ⁵	nanj1234	1458	SAY	206	
3878	Nanjing-Liu-2007-201-129-1	Nanjing	Liu-2007-201-129	s ɿ ¹¹	nanj1234	1494	DIE	222	
3886	Nanjing-Liu-2007-201-133-1	Nanjing	Liu-2007-201-133	tʰ ɛ ⁴⁴ + j ɑ̃ ⁰	nanj1234	1343	SUN	239	
3887	Nanjing-Liu-2007-201-133-1	Nanjing	Liu-2007-201-133	tʰ ɛ ⁴⁴ + j ɑ̃ ⁰	nanj1234	1343	SUN	240	
3888	Nanjing-Liu-2007-201-134-1	Nanjing	Liu-2007-201-134	tʰ ɑ̃ ¹¹	nanj1234	1411	LIE (REST)	244	
3889	Nanjing-Liu-2007-201-134-2	Nanjing	Liu-2007-201-134	s w ei ⁴⁴	nanj1234	1411	LIE (REST)	196	
3893	Nanjing-Liu-2007-201-137-1	Nanjing	Liu-2007-201-137	tʰ i n ⁴⁴ + tɕ j e n ⁴⁴	nanj1234	1408	HEAR	252	
3894	Nanjing-Liu-2007-201-137-1	Nanjing	Liu-2007-201-137	tʰ i n ⁴⁴ + tɕ j e n ⁴⁴	nanj1234	1408	HEAR	253	
3895	Nanjing-Liu-2007-201-138-1	Nanjing	Liu-2007-201-138	tʰ əɯ ¹³	nanj1234	1256	HEAD	79	
3898	Nanjing-Liu-2007-201-14-1	Nanjing	Liu-2007-201-14	ʈʂʰ ʅ ʔ ⁵	nanj1234	1336	EAT	547	
3899	Nanjing-Liu-2007-201-140-1	Nanjing	Liu-2007-201-140	t i ⁴⁴	nanj1234	1228	EARTH (SOIL)	265	
3900	Nanjing-Liu-2007-201-140-2	Nanjing	Liu-2007-201-140	tʰ u ¹¹ + t i ⁴⁴	nanj1234	1228	EARTH (SOIL)	264	
3901	Nanjing-Liu-2007-201-140-2	Nanjing	Liu-2007-201-140	tʰ u ¹¹ + t i ⁴⁴	nanj1234	1228	EARTH (SOIL)	265	
3907	Nanjing-Liu-2007-201-146-1	Nanjing	Liu-2007-201-146	w ɑ̃ ¹¹ + s ɑ̃ ⁴⁴	nanj1234	1233	NIGHT	295	
3908	Nanjing-Liu-2007-201-146-1	Nanjing	Liu-2007-201-146	w ɑ̃ ¹¹ + s ɑ̃ ⁴⁴	nanj1234	1233	NIGHT	249	
3909	Nanjing-Liu-2007-201-147-1	Nanjing	Liu-2007-201-147	w ei ¹¹ + p ɑ ⁰	nanj1234	1220	TAIL	308	
3910	Nanjing-Liu-2007-201-147-1	Nanjing	Liu-2007-201-147	w ei ¹¹ + p ɑ ⁰	nanj1234	1220	TAIL	309	
3912	Nanjing-Liu-2007-201-149-1	Nanjing	Liu-2007-201-149	o ¹¹	nanj1234	1209	I	313	
3915	Nanjing-Liu-2007-201-150-1	Nanjing	Liu-2007-201-150	o ¹¹ + m ə n ¹³	nanj1234	1212	WE	313	
3916	Nanjing-Liu-2007-201-150-1	Nanjing	Liu-2007-201-150	o ¹¹ + m ə n ¹³	nanj1234	1212	WE	195	
3919	Nanjing-Liu-2007-201-153-1	Nanjing	Liu-2007-201-153	ɕ i ʔ ⁵ + k ɛ ⁴⁴ + k u ʔ ⁵	nanj1234	1371	KNEE	333	
3920	Nanjing-Liu-2007-201-153-1	Nanjing	Liu-2007-201-153	ɕ i ʔ ⁵ + k ɛ ⁴⁴ + k u ʔ ⁵	nanj1234	1371	KNEE	334	
3921	Nanjing-Liu-2007-201-153-1	Nanjing	Liu-2007-201-153	ɕ i ʔ ⁵ + k ɛ ⁴⁴ + k u ʔ ⁵	nanj1234	1371	KNEE	94	
3922	Nanjing-Liu-2007-201-153-2	Nanjing	Liu-2007-201-153	p o ³¹ + l o ¹³ + k ə ⁴⁴	nanj1234	1371	KNEE	337	
3923	Nanjing-Liu-2007-201-153-2	Nanjing	Liu-2007-201-153	p o ³¹ + l o ¹³ + k ə ⁴⁴	nanj1234	1371	KNEE	340	
3924	Nanjing-Liu-2007-201-153-2	Nanjing	Liu-2007-201-153	p o ³¹ + l o ¹³ + k ə ⁴⁴	nanj1234	1371	KNEE	334	
3925	Nanjing-Liu-2007-201-153-3	Nanjing	Liu-2007-201-153	kʰ u ⁴⁴ + tɕʰ i ⁰ + tʰ ɯ ¹³	nanj1234	1371	KNEE	338	
3926	Nanjing-Liu-2007-201-153-3	Nanjing	Liu-2007-201-153	kʰ u ⁴⁴ + tɕʰ i ⁰ + tʰ ɯ ¹³	nanj1234	1371	KNEE	333	
3927	Nanjing-Liu-2007-201-153-3	Nanjing	Liu-2007-201-153	kʰ u ⁴⁴ + tɕʰ i ⁰ + tʰ ɯ ¹³	nanj1234	1371	KNEE	319	
3930	Nanjing-Liu-2007-201-156-1	Nanjing	Liu-2007-201-156	ɕ j ɔ ¹¹	nanj1234	1246	SMALL	49	
3932	Nanjing-Liu-2007-201-158-1	Nanjing	Liu-2007-201-158	ɕ i n ³¹	nanj1234	1223	HEART	352	
3933	Nanjing-Liu-2007-201-158-2	Nanjing	Liu-2007-201-158	ɕ i n ³¹ + ts ɑ̃ ⁴⁴	nanj1234	1223	HEART	352	
3934	Nanjing-Liu-2007-201-158-2	Nanjing	Liu-2007-201-158	ɕ i n ³¹ + ts ɑ̃ ⁴⁴	nanj1234	1223	HEART	353	
3935	Nanjing-Liu-2007-201-159-1	Nanjing	Liu-2007-201-159	ɕ i n ³¹	nanj1234	1231	NEW	355	
3937	Nanjing-Liu-2007-201-160-1	Nanjing	Liu-2007-201-160	ɕ i n ³¹ + ɕ i n ⁰	nanj1234	1430	STAR	356	
3938	Nanjing-Liu-2007-201-160-1	Nanjing	Liu-2007-201-160	ɕ i n ³¹ + ɕ i n ⁰	nanj1234	1430	STAR	318	
3940	Nanjing-Liu-2007-201-162-1	Nanjing	Liu-2007-201-162	ɕ ɥ e ʔ ⁵	nanj1234	946	BLOOD	359	
3944	Nanjing-Liu-2007-201-164-1	Nanjing	Liu-2007-201-164	j ɑ ¹³ + ʈʂʰ ʅ ¹¹	nanj1234	1380	TOOTH	363	
3945	Nanjing-Liu-2007-201-164-1	Nanjing	Liu-2007-201-164	j ɑ ¹³ + ʈʂʰ ʅ ¹¹	nanj1234	1380	TOOTH	364	
3946	Nanjing-Liu-2007-201-165-1	Nanjing	Liu-2007-201-165	j e n ³¹	nanj1234	778	SMOKE (EXHAUST)	366	
3948	Nanjing-Liu-2007-201-167-1	Nanjing	Liu-2007-201-167	j e n ¹¹ + tɕ i n ⁰	nanj1234	1248	EYE	369	
3949	Nanjing-Liu-2007-201-167-1	Nanjing	Liu-2007-201-167	j e n ¹¹ + tɕ i n ⁰	nanj1234	1248	EYE	370	
3950	Nanjing-Liu-2007-201-168-1	Nanjing	Liu-2007-201-168	j ɔ ¹¹	nanj1234	1403	BITE	377	
